id,company,educationLevel,employmentType,hiringEndAt,hiringStartAt,jobOpeningUrl,location,createdAt,maxExperienceYears,minExperienceYears,salary,title,viewCount,position,requiredSkills
7759,반도건설,석사,정규직,2025-03-16T17:06:09.578457,2025-02-20T17:06:09.578457,https://example.com/job/7759,청주,2025-02-20T17:06:09.578458,5,0,63000000,반도건설 Java 개발자 모집,3771,Java 개발자,"['AWS', 'Terraform', 'Elasticsearch', 'React', 'Node.js', 'OAuth', 'Ruby on Rails', 'Spark', 'Go']"
7760,LG화학,무관,정규직,2025-03-05T17:06:09.578460,2025-02-20T17:06:09.578460,https://example.com/job/7760,서울,2025-02-20T17:06:09.578461,1,0,53000000,LG화학 데브옵스 엔지니어 모집,3948,데브옵스 엔지니어,"['AWS', 'Firebase', 'MongoDB', 'TestNG', 'Cassandra']"
7761,NH농협은행,석사,정규직,2025-03-09T17:06:09.578464,2025-02-20T17:06:09.578464,https://example.com/job/7761,수원,2025-02-20T17:06:09.578465,1,0,44000000,NH농협은행 프론트엔드 개발자 모집,4621,프론트엔드 개발자,"['Git', 'GitLab', 'Elasticsearch', 'MySQL', 'GraphQL', 'REST API']"
7762,삼성전기,박사,정규직,2025-02-27T17:06:09.578467,2025-02-20T17:06:09.578467,https://example.com/job/7762,창원,2025-02-20T17:06:09.578468,3,2,44000000,삼성전기 웹 애플리케이션 개발자 모집,1861,웹 애플리케이션 개발자,"['GitLab', 'Elasticsearch', 'Angular', 'Oracle DB', 'SQLite']"
7763,LG,전문학사,정규직,2025-03-01T17:06:09.578470,2025-02-20T17:06:09.578470,https://example.com/job/7763,울산,2025-02-20T17:06:09.578472,5,2,59000000,LG 웹 애플리케이션 개발자 모집,2426,웹 애플리케이션 개발자,"['Git', 'Java', 'Terraform', 'React', 'Redis', 'Mockito', 'Docker']"
7764,삼성SDS,전문학사,정규직,2025-03-08T17:06:09.578474,2025-02-20T17:06:09.578474,https://example.com/job/7764,청주,2025-02-20T17:06:09.578475,2,1,34000000,삼성SDS 시스템 엔지니어 모집,634,시스템 엔지니어,"['Git', 'Terraform', 'MongoDB', 'Swagger', 'Django', 'SQLite', 'OAuth', 'Go', 'Apache Camel']"
7765,한국타이어,고졸,정규직,2025-03-03T17:06:09.578478,2025-02-20T17:06:09.578478,https://example.com/job/7765,광주,2025-02-20T17:06:09.578479,5,1,54000000,한국타이어 데이터 엔지니어 모집,82,데이터 엔지니어,"['Firebase', 'Terraform', 'Bitbucket', 'CI/CD', 'React', 'Cassandra', 'Node.js', 'GraphQL', 'OAuth', 'Kubernetes']"
7766,로젠택배,고졸,정규직,2025-03-22T17:06:09.578483,2025-02-20T17:06:09.578483,https://example.com/job/7766,부산,2025-02-20T17:06:09.578484,2,1,42000000,로젠택배 클라우드 엔지니어 모집,3498,클라우드 엔지니어,"['Kafka', 'GitLab', 'Vue.js', 'Swagger', 'Flask', 'Hadoop', 'Docker']"
7767,신한은행,전문학사,정규직,2025-03-14T17:06:09.578487,2025-02-20T17:06:09.578487,https://example.com/job/7767,대전,2025-02-20T17:06:09.578488,5,0,39000000,신한은행 시스템 엔지니어 모집,434,시스템 엔지니어,"['Elasticsearch', 'Terraform', 'Redis', 'Flask', 'Kubernetes']"
7768,코스모스,석사,인턴,2025-03-05T17:06:09.578491,2025-02-20T17:06:09.578491,https://example.com/job/7768,대구,2025-02-20T17:06:09.578493,5,1,40000000,코스모스 웹 애플리케이션 개발자 모집,2275,웹 애플리케이션 개발자,"['AWS', 'Jenkins', 'GitHub', 'PostgreSQL', 'Mockito', 'Django', 'Ruby on Rails', 'Hadoop']"
7769,부릉,무관,정규직,2025-03-08T17:06:09.578495,2025-02-20T17:06:09.578495,https://example.com/job/7769,광주,2025-02-20T17:06:09.578496,1,0,69000000,부릉 프론트엔드 개발자 모집,3895,프론트엔드 개발자,"['Azure', 'Redis', 'TestNG', 'Swagger', 'Django', 'GraphQL', 'Hadoop']"
7770,두산,전문학사,정규직,2025-03-10T17:06:09.578498,2025-02-20T17:06:09.578498,https://example.com/job/7770,부산,2025-02-20T17:06:09.578499,2,0,35000000,두산 풀스택 모집,2165,풀스택,"['GitHub', 'GitLab', 'Redis', 'Mockito', 'Swagger']"
7771,LG전자,고졸,정규직,2025-03-22T17:06:09.578502,2025-02-20T17:06:09.578502,https://example.com/job/7771,창원,2025-02-20T17:06:09.578503,4,2,54000000,LG전자 QA 모집,4269,QA,"['Kafka', 'MySQL', 'Bitbucket', 'Vue.js', 'Node.js', 'Apache Solr']"
7772,카카오게임즈,고졸,아르바이트,2025-03-10T17:06:09.578505,2025-02-20T17:06:09.578505,https://example.com/job/7772,창원,2025-02-20T17:06:09.578506,1,0,50000000,카카오게임즈 클라우드 엔지니어 모집,3748,클라우드 엔지니어,"['Git', 'Azure', 'Kafka', 'Spring Boot', 'Vue.js', 'Python', 'REST API', 'JWT', 'Apache NiFi']"
7773,구글,무관,인턴,2025-03-10T17:06:09.578508,2025-02-20T17:06:09.578508,https://example.com/job/7773,광주,2025-02-20T17:06:09.578511,5,2,42000000,구글 시스템 엔지니어 모집,1951,시스템 엔지니어,"['Jenkins', 'Azure', 'Java', 'GitHub', 'JUnit', 'Vue.js', 'Node.js', 'Python']"
7774,포스코,석사,정규직,2025-02-27T17:06:09.578513,2025-02-20T17:06:09.578513,https://example.com/job/7774,청주,2025-02-20T17:06:09.578514,4,1,35000000,포스코 데이터 엔지니어 모집,681,데이터 엔지니어,"['AWS', 'Jenkins', 'Azure', 'Firebase', 'React', 'Spark', 'Kubernetes', 'Apache NiFi', 'Docker']"
7775,한미약품,전문학사,계약직,2025-03-16T17:06:09.578516,2025-02-20T17:06:09.578516,https://example.com/job/7775,부산,2025-02-20T17:06:09.578517,4,0,39000000,한미약품 Node.js 개발자 모집,3711,Node.js 개발자,"['Git', 'Kafka', 'Terraform', 'Bitbucket', 'Redis', 'Mockito', 'Python', 'GraphQL']"
7776,헬로윤미,박사,인턴,2025-03-01T17:06:09.578521,2025-02-20T17:06:09.578521,https://example.com/job/7776,청주,2025-02-20T17:06:09.578522,1,1,45000000,헬로윤미 데이터 엔지니어 모집,2400,데이터 엔지니어,"['Firebase', 'Angular', 'Oracle DB', 'Django', 'Hadoop']"
7777,CJ,박사,프리랜서,2025-03-01T17:06:09.578524,2025-02-20T17:06:09.578524,https://example.com/job/7777,부산,2025-02-20T17:06:09.578525,4,1,48000000,CJ 파이썬 개발자 모집,41,파이썬 개발자,"['PostgreSQL', 'Angular', 'Vue.js', 'TestNG', 'Python', 'Hadoop']"
7778,배달의민족,박사,인턴,2025-02-27T17:06:09.578527,2025-02-20T17:06:09.578527,https://example.com/job/7778,부산,2025-02-20T17:06:09.578529,3,1,38000000,배달의민족 자바스크립트 개발자 모집,645,자바스크립트 개발자,"['AWS', 'Java', 'Git', 'Azure', 'Kafka', 'Redis', 'Node.js', 'Flask', 'Apache NiFi']"
7779,올리브영,석사,정규직,2025-03-11T17:06:09.578531,2025-02-20T17:06:09.578531,https://example.com/job/7779,서울,2025-02-20T17:06:09.578532,5,1,36000000,올리브영 백엔드 개발자 모집,4287,백엔드 개발자,"['Firebase', 'GitLab', 'CI/CD', 'Oracle DB', 'Flask', 'Spark', 'Kubernetes', 'Docker']"
7780,오늘의집,석사,인턴,2025-03-02T17:06:09.578534,2025-02-20T17:06:09.578534,https://example.com/job/7780,인천,2025-02-20T17:06:09.578535,2,2,57000000,오늘의집 프론트엔드 개발자 모집,2858,프론트엔드 개발자,"['Azure', 'Java', 'Bitbucket', 'MongoDB', 'JUnit', 'Angular', 'Vue.js', 'OAuth']"
7781,뷰웍스,박사,정규직,2025-03-17T17:06:09.578538,2025-02-20T17:06:09.578538,https://example.com/job/7781,서울,2025-02-20T17:06:09.578539,3,1,42000000,뷰웍스 데이터베이스 관리자(DBA) 모집,3439,데이터베이스 관리자(DBA),"['Azure', 'MySQL', 'MongoDB', 'Node.js', 'OAuth', 'Spark']"
7782,한미약품,석사,정규직,2025-03-10T17:06:09.578541,2025-02-20T17:06:09.578541,https://example.com/job/7782,서울,2025-02-20T17:06:09.578542,4,0,54000000,한미약품 시스템 엔지니어 모집,1508,시스템 엔지니어,"['Firebase', 'Terraform', 'MySQL', 'JUnit', 'MongoDB', 'Vue.js', 'Mockito', 'Hadoop', 'OAuth', 'JWT']"
7783,쿠팡,석사,계약직,2025-03-10T17:06:09.578544,2025-02-20T17:06:09.578544,https://example.com/job/7783,대구,2025-02-20T17:06:09.578547,4,0,66000000,쿠팡 Java 개발자 모집,3003,Java 개발자,"['Jenkins', 'React', 'Oracle DB', 'SQLite', 'Django', 'REST API', 'JWT', 'Docker']"
7784,한국타이어,석사,정규직,2025-03-14T17:06:09.578549,2025-02-20T17:06:09.578549,https://example.com/job/7784,울산,2025-02-20T17:06:09.578549,5,2,35000000,한국타이어 Spring 개발자 모집,3355,Spring 개발자,"['Azure', 'Kafka', 'Terraform', 'MongoDB', 'Mockito', 'Django', 'Ruby on Rails', 'Kubernetes', 'Apache NiFi']"
7785,위메프,무관,인턴,2025-03-16T17:06:09.578551,2025-02-20T17:06:09.578551,https://example.com/job/7785,청주,2025-02-20T17:06:09.578552,3,2,40000000,위메프 풀스택 모집,3576,풀스택,"['React', 'TestNG', 'Mockito', 'Oracle DB', 'Python', 'JWT']"
7786,로젠택배,전문학사,정규직,2025-03-08T17:06:09.578556,2025-02-20T17:06:09.578556,https://example.com/job/7786,울산,2025-02-20T17:06:09.578557,1,1,36000000,로젠택배 QA 모집,257,QA,"['Git', 'GitHub', 'Spring Boot', 'PostgreSQL', 'React', 'Hadoop', 'Spark']"
7787,링크드인,전문학사,아르바이트,2025-03-09T17:06:09.578565,2025-02-20T17:06:09.578565,https://example.com/job/7787,인천,2025-02-20T17:06:09.578567,1,0,56000000,링크드인 백엔드 개발자 모집,1124,백엔드 개발자,"['Jenkins', 'Vue.js', 'Oracle DB', 'Django', 'SQLite', 'Apache Solr', 'Ruby on Rails']"
7788,넥스트레벨,박사,프리랜서,2025-03-10T17:06:09.578570,2025-02-20T17:06:09.578570,https://example.com/job/7788,창원,2025-02-20T17:06:09.578573,2,2,50000000,넥스트레벨 Spring 개발자 모집,4822,Spring 개발자,"['Kafka', 'Swagger', 'Apache Solr', 'Ruby on Rails', 'Docker']"
7789,로켓펀치,박사,계약직,2025-03-17T17:06:09.578575,2025-02-20T17:06:09.578575,https://example.com/job/7789,청주,2025-02-20T17:06:09.578576,3,1,41000000,로켓펀치 자바스크립트 개발자 모집,1120,자바스크립트 개발자,"['Git', 'Azure', 'Elasticsearch', 'JUnit', 'TestNG', 'Node.js', 'JWT', 'Go', 'Apache Camel']"
7790,하나은행,석사,정규직,2025-03-01T17:06:09.578578,2025-02-20T17:06:09.578578,https://example.com/job/7790,부산,2025-02-20T17:06:09.578579,2,0,66000000,하나은행 파이썬 개발자 모집,837,파이썬 개발자,"['Azure', 'Kafka', 'Spring Boot', 'Angular', 'TestNG', 'Node.js', 'Mockito', 'Apache Solr']"
7791,넥스트레벨,무관,정규직,2025-02-28T17:06:09.578582,2025-02-20T17:06:09.578582,https://example.com/job/7791,인천,2025-02-20T17:06:09.578583,4,1,52000000,넥스트레벨 클라우드 엔지니어 모집,3953,클라우드 엔지니어,"['Bitbucket', 'React', 'MongoDB', 'Python', 'OAuth']"
7792,네이버,무관,정규직,2025-03-02T17:06:09.578585,2025-02-20T17:06:09.578585,https://example.com/job/7792,부산,2025-02-20T17:06:09.578586,1,2,53000000,네이버 QA 모집,825,QA,"['Azure', 'Elasticsearch', 'MySQL', 'PostgreSQL', 'CI/CD', 'TestNG', 'Vue.js', 'GraphQL', 'REST API', 'Spark']"
7793,롯데면세점,박사,정규직,2025-03-11T17:06:09.578588,2025-02-20T17:06:09.578588,https://example.com/job/7793,울산,2025-02-20T17:06:09.578591,5,1,46000000,롯데면세점 QA 모집,4970,QA,"['PostgreSQL', 'React', 'MongoDB', 'Angular', 'Node.js', 'Python', 'Hadoop', 'Go']"
7794,뷰웍스,학사,정규직,2025-03-22T17:06:09.578593,2025-02-20T17:06:09.578593,https://example.com/job/7794,부산,2025-02-20T17:06:09.578594,4,0,36000000,뷰웍스 시스템 엔지니어 모집,4595,시스템 엔지니어,"['Azure', 'Vue.js', 'Node.js', 'Python', 'Django', 'Ruby on Rails', 'Hadoop', 'Go', 'Apache NiFi']"
7795,반도건설,박사,정규직,2025-03-03T17:06:09.578596,2025-02-20T17:06:09.578596,https://example.com/job/7795,서울,2025-02-20T17:06:09.578597,3,0,65000000,반도건설 데이터 엔지니어 모집,370,데이터 엔지니어,"['GitLab', 'React', 'Angular', 'REST API', 'JWT', 'Kubernetes']"
7796,교보문고,석사,정규직,2025-03-10T17:06:09.578600,2025-02-20T17:06:09.578600,https://example.com/job/7796,대구,2025-02-20T17:06:09.578601,1,1,66000000,교보문고 프론트엔드 개발자 모집,3348,프론트엔드 개발자,"['Java', 'Terraform', 'JUnit', 'Angular', 'Apache Solr', 'Ruby on Rails', 'Spark', 'Go', 'Apache NiFi']"
7797,삼성카드,전문학사,계약직,2025-03-09T17:06:09.578603,2025-02-20T17:06:09.578603,https://example.com/job/7797,창원,2025-02-20T17:06:09.578605,3,1,67000000,삼성카드 자바스크립트 개발자 모집,2276,자바스크립트 개발자,"['Spring Boot', 'Bitbucket', 'Python', 'Go', 'Kubernetes']"
7798,롯데손해보험,무관,프리랜서,2025-03-18T17:06:09.578607,2025-02-20T17:06:09.578607,https://example.com/job/7798,광주,2025-02-20T17:06:09.578609,3,0,54000000,롯데손해보험 시스템 엔지니어 모집,821,시스템 엔지니어,"['MySQL', 'Angular', 'Django', 'Hadoop', 'JWT']"
7799,더존비즈온,전문학사,아르바이트,2025-03-13T17:06:09.578611,2025-02-20T17:06:09.578611,https://example.com/job/7799,창원,2025-02-20T17:06:09.578612,2,1,41000000,더존비즈온 시스템 엔지니어 모집,712,시스템 엔지니어,"['Firebase', 'GitLab', 'Terraform', 'Node.js', 'Cassandra', 'Swagger', 'Apache Solr', 'Kubernetes', 'Apache Camel']"
7800,그라운드X,학사,정규직,2025-03-06T17:06:09.578614,2025-02-20T17:06:09.578614,https://example.com/job/7800,대전,2025-02-20T17:06:09.578615,3,0,43000000,그라운드X Node.js 개발자 모집,3915,Node.js 개발자,"['AWS', 'PostgreSQL', 'Angular', 'Mockito', 'Django']"
7801,현대자동차,고졸,정규직,2025-03-12T17:06:09.578619,2025-02-20T17:06:09.578619,https://example.com/job/7801,대구,2025-02-20T17:06:09.578620,5,2,34000000,현대자동차 데이터 엔지니어 모집,4807,데이터 엔지니어,"['Java', 'Kafka', 'GitLab', 'CI/CD', 'PostgreSQL', 'Python', 'SQLite', 'GraphQL', 'Flask', 'Ruby on Rails']"
7802,로젠택배,무관,아르바이트,2025-03-20T17:06:09.578622,2025-02-20T17:06:09.578622,https://example.com/job/7802,울산,2025-02-20T17:06:09.578623,3,0,41000000,로젠택배 백엔드 개발자 모집,2262,백엔드 개발자,"['Kafka', 'GitHub', 'Redis', 'Node.js', 'SQLite', 'OAuth', 'Go']"
7803,메타넷,학사,계약직,2025-03-05T17:06:09.578625,2025-02-20T17:06:09.578625,https://example.com/job/7803,광주,2025-02-20T17:06:09.578628,3,2,44000000,메타넷 프론트엔드 개발자 모집,484,프론트엔드 개발자,"['GitHub', 'Terraform', 'Angular', 'Node.js', 'Mockito']"
7804,아이유브이,박사,정규직,2025-02-28T17:06:09.578630,2025-02-20T17:06:09.578630,https://example.com/job/7804,대구,2025-02-20T17:06:09.578631,2,2,39000000,아이유브이 데이터베이스 관리자(DBA) 모집,1542,데이터베이스 관리자(DBA),"['GitLab', 'Angular', 'Oracle DB', 'REST API', 'Ruby on Rails', 'Spark']"
7805,왓챠,무관,정규직,2025-03-11T17:06:09.578633,2025-02-20T17:06:09.578633,https://example.com/job/7805,대전,2025-02-20T17:06:09.578634,2,1,40000000,왓챠 Java 개발자 모집,3779,Java 개발자,"['AWS', 'PostgreSQL', 'Mockito', 'Cassandra', 'Swagger']"
7806,스마일게이트,학사,인턴,2025-03-05T17:06:09.578637,2025-02-20T17:06:09.578637,https://example.com/job/7806,인천,2025-02-20T17:06:09.578638,5,2,45000000,스마일게이트 데이터베이스 관리자(DBA) 모집,2097,데이터베이스 관리자(DBA),"['AWS', 'Jenkins', 'MySQL', 'CI/CD', 'MongoDB', 'Redis', 'Oracle DB', 'GraphQL', 'Flask', 'Spark']"
7807,신세계인터내셔날,전문학사,정규직,2025-03-10T17:06:09.578640,2025-02-20T17:06:09.578640,https://example.com/job/7807,청주,2025-02-20T17:06:09.578641,2,2,34000000,신세계인터내셔날 데이터 엔지니어 모집,1370,데이터 엔지니어,"['AWS', 'Bitbucket', 'MongoDB', 'SQLite', 'Flask', 'OAuth', 'Apache Camel', 'Docker', 'Apache NiFi']"
7808,AIG손해보험,전문학사,아르바이트,2025-03-06T17:06:09.578642,2025-02-20T17:06:09.578642,https://example.com/job/7808,광주,2025-02-20T17:06:09.578645,1,1,40000000,AIG손해보험 자바스크립트 개발자 모집,2937,자바스크립트 개발자,"['Git', 'Kafka', 'Terraform', 'MySQL', 'PostgreSQL', 'TestNG', 'Hadoop', 'Ruby on Rails', 'Spark']"
7809,메타넷,무관,계약직,2025-03-07T17:06:09.578647,2025-02-20T17:06:09.578647,https://example.com/job/7809,창원,2025-02-20T17:06:09.578648,2,2,43000000,메타넷 데브옵스 엔지니어 모집,3927,데브옵스 엔지니어,"['Firebase', 'CI/CD', 'TestNG', 'Flask', 'Apache Solr', 'Ruby on Rails']"
7810,컴투스,석사,정규직,2025-03-11T17:06:09.578649,2025-02-20T17:06:09.578649,https://example.com/job/7810,수원,2025-02-20T17:06:09.578650,5,1,59000000,컴투스 시스템 엔지니어 모집,317,시스템 엔지니어,"['Java', 'Firebase', 'Cassandra', 'SQLite', 'Apache Solr', 'Hadoop', 'Apache Camel']"
7811,인터파크,학사,아르바이트,2025-03-12T17:06:09.578653,2025-02-20T17:06:09.578653,https://example.com/job/7811,서울,2025-02-20T17:06:09.578654,1,2,41000000,인터파크 Spring 개발자 모집,2647,Spring 개발자,"['Jenkins', 'GitHub', 'Firebase', 'GitLab', 'PostgreSQL', 'Vue.js', 'Django', 'OAuth']"
7812,삼성,무관,정규직,2025-03-14T17:06:09.578656,2025-02-20T17:06:09.578656,https://example.com/job/7812,수원,2025-02-20T17:06:09.578657,5,1,41000000,삼성 Java 개발자 모집,1788,Java 개발자,"['Jenkins', 'Kafka', 'Firebase', 'GitLab', 'MongoDB', 'Vue.js', 'TestNG', 'Node.js', 'OAuth', 'Apache NiFi']"
7813,아이유브이,무관,정규직,2025-03-18T17:06:09.578659,2025-02-20T17:06:09.578659,https://example.com/job/7813,청주,2025-02-20T17:06:09.578661,5,1,34000000,아이유브이 시스템 엔지니어 모집,3644,시스템 엔지니어,"['AWS', 'Terraform', 'Bitbucket', 'Angular', 'Vue.js', 'Spark']"
7814,농심,박사,정규직,2025-03-22T17:06:09.578663,2025-02-20T17:06:09.578663,https://example.com/job/7814,인천,2025-02-20T17:06:09.578664,1,2,51000000,농심 데이터베이스 관리자(DBA) 모집,4846,데이터베이스 관리자(DBA),"['React', 'Angular', 'MongoDB', 'JUnit', 'TestNG', 'Oracle DB', 'Flask', 'Apache Solr', 'Apache NiFi']"
7815,라인플러스,무관,계약직,2025-03-02T17:06:09.578671,2025-02-20T17:06:09.578671,https://example.com/job/7815,수원,2025-02-20T17:06:09.578673,4,1,37000000,라인플러스 데이터 엔지니어 모집,1150,데이터 엔지니어,"['Jenkins', 'Kafka', 'Bitbucket', 'React', 'TestNG', 'OAuth', 'Go', 'Apache Camel']"
7816,코스모스,무관,정규직,2025-03-14T17:06:09.578677,2025-02-20T17:06:09.578677,https://example.com/job/7816,부산,2025-02-20T17:06:09.578678,2,2,55000000,코스모스 파이썬 개발자 모집,4916,파이썬 개발자,"['CI/CD', 'TestNG', 'Vue.js', 'Flask', 'Apache Solr', 'Hadoop', 'Go', 'Spark']"
7817,배달통,고졸,정규직,2025-03-03T17:06:09.578680,2025-02-20T17:06:09.578680,https://example.com/job/7817,대전,2025-02-20T17:06:09.578681,2,0,35000000,배달통 데브옵스 엔지니어 모집,1557,데브옵스 엔지니어,"['Azure', 'React', 'Node.js', 'Oracle DB', 'GraphQL', 'Django', 'Hadoop', 'Spark', 'Apache NiFi']"
7818,기아,전문학사,정규직,2025-03-14T17:06:09.578684,2025-02-20T17:06:09.578684,https://example.com/job/7818,울산,2025-02-20T17:06:09.578687,1,0,55000000,기아 웹 애플리케이션 개발자 모집,4916,웹 애플리케이션 개발자,"['Terraform', 'MySQL', 'Redis', 'Node.js', 'Apache Solr', 'Docker']"
7819,올리브영,박사,정규직,2025-03-02T17:06:09.578690,2025-02-20T17:06:09.578690,https://example.com/job/7819,인천,2025-02-20T17:06:09.578691,5,2,45000000,올리브영 프론트엔드 개발자 모집,3772,프론트엔드 개발자,"['Firebase', 'Bitbucket', 'PostgreSQL', 'Angular', 'Redis', 'TestNG', 'Cassandra', 'SQLite']"
7820,신한은행,박사,정규직,2025-03-05T17:06:09.578693,2025-02-20T17:06:09.578693,https://example.com/job/7820,광주,2025-02-20T17:06:09.578694,4,0,42000000,신한은행 파이썬 개발자 모집,1696,파이썬 개발자,"['Jenkins', 'Kafka', 'Firebase', 'MySQL', 'Bitbucket', 'CI/CD', 'Python', 'Swagger', 'Spark']"
7821,아모레퍼시픽,무관,인턴,2025-03-14T17:06:09.578699,2025-02-20T17:06:09.578699,https://example.com/job/7821,부산,2025-02-20T17:06:09.578700,5,2,40000000,아모레퍼시픽 Node.js 개발자 모집,4782,Node.js 개발자,"['Java', 'Spring Boot', 'CI/CD', 'MongoDB', 'Cassandra', 'Python', 'Hadoop', 'Kubernetes', 'Apache Camel']"
7822,셀트리온헬스케어,무관,정규직,2025-03-01T17:06:09.578703,2025-02-20T17:06:09.578703,https://example.com/job/7822,청주,2025-02-20T17:06:09.578704,3,2,39000000,셀트리온헬스케어 자바스크립트 개발자 모집,2716,자바스크립트 개발자,"['Jenkins', 'Java', 'React', 'REST API', 'Go', 'Apache Camel', 'Kubernetes']"
7823,메리츠화재,박사,정규직,2025-03-07T17:06:09.578707,2025-02-20T17:06:09.578707,https://example.com/job/7823,수원,2025-02-20T17:06:09.578709,2,2,40000000,메리츠화재 Java 개발자 모집,330,Java 개발자,"['GitLab', 'CI/CD', 'JUnit', 'Vue.js', 'Python', 'Kubernetes']"
7824,게임펍,박사,정규직,2025-03-02T17:06:09.578712,2025-02-20T17:06:09.578712,https://example.com/job/7824,창원,2025-02-20T17:06:09.578713,4,0,53000000,게임펍 시스템 엔지니어 모집,621,시스템 엔지니어,"['Jenkins', 'Kafka', 'GitLab', 'CI/CD', 'MongoDB', 'Python', 'Apache NiFi']"
7825,롯데카드,학사,정규직,2025-03-20T17:06:09.578716,2025-02-20T17:06:09.578716,https://example.com/job/7825,창원,2025-02-20T17:06:09.578717,4,1,40000000,롯데카드 Node.js 개발자 모집,4738,Node.js 개발자,"['React', 'Angular', 'OAuth', 'Apache Camel', 'Apache NiFi']"
7826,피자헛,전문학사,정규직,2025-03-12T17:06:09.578721,2025-02-20T17:06:09.578721,https://example.com/job/7826,울산,2025-02-20T17:06:09.578722,2,2,57000000,피자헛 클라우드 엔지니어 모집,1419,클라우드 엔지니어,"['Firebase', 'Elasticsearch', 'Bitbucket', 'Cassandra', 'Swagger', 'Oracle DB', 'Ruby on Rails', 'Go', 'Apache NiFi']"
7827,AIG손해보험,고졸,정규직,2025-03-09T17:06:09.578724,2025-02-20T17:06:09.578724,https://example.com/job/7827,울산,2025-02-20T17:06:09.578725,4,2,62000000,AIG손해보험 Node.js 개발자 모집,2700,Node.js 개발자,"['Git', 'Elasticsearch', 'React', 'SQLite', 'Ruby on Rails', 'OAuth', 'Go', 'JWT', 'Apache Camel', 'Apache NiFi']"
7828,배달통,박사,정규직,2025-03-10T17:06:09.578728,2025-02-20T17:06:09.578728,https://example.com/job/7828,인천,2025-02-20T17:06:09.578731,2,1,36000000,배달통 백엔드 개발자 모집,2636,백엔드 개발자,"['Node.js', 'Flask', 'Hadoop', 'OAuth', 'Kubernetes', 'Apache Camel']"
7829,브라운백,학사,프리랜서,2025-03-15T17:06:09.578734,2025-02-20T17:06:09.578734,https://example.com/job/7829,인천,2025-02-20T17:06:09.578735,3,2,33000000,브라운백 Java 개발자 모집,2282,Java 개발자,"['Kafka', 'Bitbucket', 'CI/CD', 'React', 'Node.js', 'Apache NiFi']"
7830,더존비즈온,전문학사,정규직,2025-03-16T17:06:09.578738,2025-02-20T17:06:09.578738,https://example.com/job/7830,대구,2025-02-20T17:06:09.578739,1,1,43000000,더존비즈온 Java 개발자 모집,4144,Java 개발자,"['Azure', 'Elasticsearch', 'React', 'JUnit', 'Angular', 'JWT']"
7831,삼성,박사,정규직,2025-03-10T17:06:09.578743,2025-02-20T17:06:09.578743,https://example.com/job/7831,청주,2025-02-20T17:06:09.578744,1,2,40000000,삼성 클라우드 엔지니어 모집,398,클라우드 엔지니어,"['Jenkins', 'AWS', 'Kafka', 'MySQL', 'REST API', 'Ruby on Rails', 'OAuth', 'Apache Camel']"
7832,애드테크,학사,정규직,2025-03-03T17:06:09.578747,2025-02-20T17:06:09.578747,https://example.com/job/7832,대구,2025-02-20T17:06:09.578748,3,2,42000000,애드테크 파이썬 개발자 모집,2944,파이썬 개발자,"['Git', 'Firebase', 'GitLab', 'MongoDB', 'JUnit', 'REST API', 'Docker']"
7833,영림원소프트랩,석사,프리랜서,2025-03-13T17:06:09.578751,2025-02-20T17:06:09.578751,https://example.com/job/7833,청주,2025-02-20T17:06:09.578762,4,1,42000000,영림원소프트랩 데브옵스 엔지니어 모집,4522,데브옵스 엔지니어,"['Terraform', 'Angular', 'Redis', 'Python', 'Apache Solr']"
7834,마켓플러스,무관,정규직,2025-03-21T17:06:09.578774,2025-02-20T17:06:09.578774,https://example.com/job/7834,청주,2025-02-20T17:06:09.578777,3,1,39000000,마켓플러스 파이썬 개발자 모집,1593,파이썬 개발자,"['GitHub', 'GitLab', 'Terraform', 'Vue.js', 'OAuth', 'JWT', 'Kubernetes', 'Docker']"
7835,롯데쇼핑,석사,정규직,2025-03-10T17:06:09.578781,2025-02-20T17:06:09.578781,https://example.com/job/7835,울산,2025-02-20T17:06:09.578782,3,2,59000000,롯데쇼핑 QA 모집,3726,QA,"['Jenkins', 'Azure', 'Terraform', 'Spring Boot', 'JUnit', 'SQLite', 'Flask', 'JWT']"
7836,삼성물산,무관,프리랜서,2025-03-13T17:06:09.578788,2025-02-20T17:06:09.578788,https://example.com/job/7836,광주,2025-02-20T17:06:09.578789,4,0,36000000,삼성물산 QA 모집,634,QA,"['Terraform', 'MySQL', 'Angular', 'Oracle DB', 'GraphQL', 'Hadoop', 'Ruby on Rails', 'Spark', 'JWT', 'Apache NiFi']"
7837,하나금융그룹,학사,정규직,2025-02-27T17:06:09.578792,2025-02-20T17:06:09.578792,https://example.com/job/7837,청주,2025-02-20T17:06:09.578796,2,0,42000000,하나금융그룹 데이터 엔지니어 모집,3003,데이터 엔지니어,"['Jenkins', 'Firebase', 'Kafka', 'GitLab', 'Terraform', 'JUnit', 'Node.js', 'Cassandra', 'Hadoop', 'JWT']"
7838,쿠팡,무관,정규직,2025-03-08T17:06:09.578801,2025-02-20T17:06:09.578801,https://example.com/job/7838,수원,2025-02-20T17:06:09.578804,5,2,67000000,쿠팡 풀스택 모집,768,풀스택,"['Git', 'Firebase', 'GitHub', 'Terraform', 'Bitbucket', 'Redis', 'Node.js', 'Hadoop', 'Spark', 'Docker']"
